user,text,latitude,longitude
herucahyow,"""Cewek cantik langsung lo dmin
 Dmnya anjaaaayyy?""
#peopleinframe 
#blackandwhite
#photooftheday? https://t.co/GzgVuU9F0a",-7.82215151,110.38979528
EnnoAddicted,"Yuhhuu,,,moviedate ??? (with Herryen at @cinema21) ? https://t.co/mxMBGqz015",-7.78317,110.38503
ristiidewi,Piye nek iki... (with Abi at Katsu-Katsu) ? https://t.co/qpGI15mG7R,-7.75314,110.38502
Lycograce,Missing....y.o.u.??? ? Missing by Gabriel (at Samirono GK 3 Gg Kepuh) ? https://t.co/DHBFcweUbb,-7.78181,110.38444
EkaPujiLst,??? (with vrtytw and Arti at JCO  Jogja City Mal) [pic] ? https://t.co/7cCB9f8oLt,-7.75623,110.36184
mechaamalia,Telat banget belinya.. ?? (with Nieko Caesar at Yogyakarta) [pic] ? https://t.co/0LiQq49HKi,-7.78266,110.35108
nurulauliadewi_,Inget sama saranmu itu ??? (at Warung inyong) ? https://t.co/j2IetdXy1A,-7.76167,110.36867
ramaxna,_touchoframadhani_ @ Mak Semarangan - Resto Gallery Coffee https://t.co/PyUQ70y3Ue,-7.75918295,110.36982179
reva_repah,Bandit mana ni? (with septi at Planet Surf) ? https://t.co/wIaviUA4Bz,-7.78284,110.40112
anoandrii,Banyakin toge nya buk biar kita subur dan tokcerr ? (with Dyah at Lumpia Hotel Mutiara) ? https://t.co/4sRXj38bdU,-7.79501,110.36567
adhoo18,"Mari bercengkrama~ (with Yopie, Dany , and Sendy at @kedairoots) ? https://t.co/IBrzSKWvEt",-7.7758,110.40354
Nugrahadi_Ditya,?? (with Natasya Amalia at McDonald's) ? https://t.co/yiwD2vs9YW,-7.79302,110.36612
fdwiyusti,Dr mana ke mana? (with intan at @galeriamall) ? https://t.co/xosLWTq0KX,-7.80756,110.37773
AgnesWidia,Just posted a photo @ Yogyakarta https://t.co/n1dv8WJjAK,-7.80138889,110.36444444
AnyaPudihang,"? (with Afilya Udang ?? and Endris at The Embassy of ""DIRTY CHICKS"") ? https://t.co/1BU7SlmFiM",-7.77089,110.40932
diantindrawan,Aku bekerja dengan tulus ikhlas di sertai dg kesungguhan hati dan niat yg mantab. #repost? https://t.co/vF5WOsWI7N,-7.81116077,110.35551002
AnkhNisa,Mangan kopiii (at @blandongankopi) ? https://t.co/OEQosk6jOs,-7.78889,110.39887
RioFRM,Enak lho? (at Burgerax) [pic] ? https://t.co/4fOxp6QhxV,-7.78114,110.37628
desiadisafitri,Fakultas tetangga :)) (at @jogjastudent) [pic] ? https://t.co/iSUjnuWGHa,-7.76972,110.37978
07istiqla_,"Stalking?
Ah itu hal yang biasa aku lakukan selain mencintai mu dalam diam. @ Universitas Gadjah? https://t.co/B63LsJiIZk",-7.77227574,110.38009298
reva_repah,Shopping time (with septi at @plazaambarrukmo) ? https://t.co/y58qnKiiZS,-7.78272,110.40103
Kadek_Rani,"March 07, 2017
Novel and Greentea latte. Perfect match... ??? @ Blanco Coffee &amp; Books https://t.co/bsRt8AEAMn",-7.7814203,110.3654452
alvaroputraadic,Late (with Gabriela at Olive Fried Chicken) ? https://t.co/PlQrJ4Lf4A,-7.75985,110.34681
LedyAnasti,??? (at @jog_ap1) ? https://t.co/be6K2jwTop,-7.78336,110.43868
Agung_Tour,Open stand PO. Cipta Karunia di Hotel Prima SR? https://t.co/dzaBavKzcV,-7.7818578,110.360699
RatihFebriani_,Kagol yha (with Syifa Nathania and Safira Salma at Indogrosir) ? https://t.co/AwFaNLQPcz,-7.75115,110.36285
keniasica,Siang ini saya dan seorang teman main dan bincang asik sama petugas parkir Abu Bakar? https://t.co/iXHvrIjBRk,-7.79015496,110.36761009
EndrisET,"Zonk?? (with Afilya Udang ?? and Anya at The Embassy of ""DIRTY CHICKS"") [pic] ? https://t.co/CG5HI0ZHXX",-7.77082,110.40935
tingkanintania,Dinner? (at La Pergola Ristorante - Autentica Cucina Italia) ? https://t.co/dMN8Ew6nEr,-7.81798,110.36149
faniach_,makan? (with Firza and family at Bale Bebakaran) ? https://t.co/G1ZpqhcWrS,-7.79516,110.37748
rohman_iskandar,Blonjo (at Pamela 1) ? https://t.co/STNKAWwfm4,-7.80282,110.39223
irna_181209,"Mari mkn... ?

#segogorengteri #monster(lemonserai)
#oppof1s @ The? https://t.co/BuPwdTl7m5",-7.78519817,110.37145595
rezzacaesaria,Surgery lyfe ?????? (with Isti Kunthi and Nadendra at Instalasi Bedah Sentral RS PKU Muhammadiyah Unit II) ? https://t.co/lPKovvXdUR,-7.80045,110.31828
Rudy_rudystory,#pathdaily (with ari at Adelia kost putri) [pic] ? https://t.co/9CLnA53rji,-7.76579,110.40281
iskaruji,Dine-nya cah kos.. (@ Prawirotaman - Yogyakarta) https://t.co/nqLBpo7BfO https://t.co/Cpd7P3Qyq1,-7.8216319,110.3689291
rio_arion,"#arionprimera 
WA : 08175469118
(Save No Ini Utk Info Properti Jogja)
...
#jogja #jogjaku? https://t.co/Hy3nmhQ9Vl",-7.80138889,110.36444444
benedictustea,"With Galih, Heni, and 3 others at TIPSI ? https://t.co/GuQP4OKgbQ",-7.76992,110.40987
adhisanjayapn,? (at Nol Kilometer Yogyakarta) ? https://t.co/uDRvCcHc4J,-7.80069,110.36494
indah_six,"Di Yogyakarta, kuliner ini biasa dikenal dengan sebutan Bakmi Jawa. Dari sekian banyak pedagang? https://t.co/9jZpmSeGMC",-7.80358,110.36748
irna_181209,"Mari mkn... ?

#segogorengteri #monster(lemonserai)
#oppof1s (at The House of Raminten) ? https://t.co/Qwxsi1V2sb",-7.78512,110.37151
shiro_beboo,"MBRISIK - 

Moment Ini saat merasa mencapai kondisi 100% setelah drop 2 minggu.
Maafkan Skill 0? https://t.co/9SBCCse12F",-7.77381,110.39381
soeliztieyo,Lagi nyadar album e kebak dengan DE ????? #instagram #instawork #instapic #office #operational? https://t.co/R8e810JEhO,-7.80395796,110.40216137
andarsetyawan,"Srawung,golek kanca ra tipis ? (with Aan, Ahmad B, and Kuwan at Kedai Futsal) ? https://t.co/dxfzMP8t5z",-7.7598,110.38604
shafiramea,? (with Vania and Fariska at SHABU GHIN Hartono Mall Jogja) ? https://t.co/vTXvRKhArB,-7.76429,110.37985
aderida,"Reflective flectarn patch 
visit https://t.co/hmzptBajgp

#germany #militarycorner? https://t.co/Ym5n0KFAXc",-7.77942313,110.34265637
ApriliaPuspiita,Bljr sambil makaaan (with Visenta at Sate Padang) ? https://t.co/rD1qAbKgrV,-7.77252,110.40889
adeslawijaya,Sunday newyear ??#vsco #vscocam #minimal #minimalism #ootd #wanderlust #iphonesia #iphoneography? https://t.co/hM0zMB88sZ,-7.75592824,110.36123176
rio_arion,"#arionprimera 
WA : 08175469118
(Save No Ini Utk Info Properti Jogja)
...
#jogja #jogjaku? https://t.co/24wdHea7dv",-7.80138889,110.36444444
adeslawijaya,Ogah ogah tapi demen ?? #instadaily #ootd #pahi #ootdyk #minimal #monochrome #liveauthentic? https://t.co/2nUc5OK4W3,-7.80395796,110.40216137
keysafriantini,Yaampun sekian lama ga instagraman ku sepertinya banyak tertinggal informasi terkini hhh,-7.77953212,110.37153965
yopiekurniawan,Today @20_fit #gapakealasan #20fit #20fitjogja #gymjogja #fitnessjogja @ 20fit Studio https://t.co/juwTOI04TR,-7.78089431,110.37605164
adeslawijaya,Sunday vibes ? #vscocam #snapseed #minimal #instagood #instabeach #goodvibes #wanderlust? https://t.co/ncZjVc0BPk,-7.8,110.367
novryanies,At Sate Seturan ? https://t.co/Dbfr2cDpNu,-7.76792,110.41024
HaqueMarissa,#AllahBless #Grateful #FamilyBond #Friendship #IkangFawzi #MarissaHaque #IsabellaFawzi? https://t.co/eyVr42a46v,-7.8085208,110.3623002
keysafriantini,@intanlauw_ iya :(,-7.77953212,110.37153965
aderida,"Russia Flag Reflective 
visit https://t.co/hmzptBajgp

#russia #flag #patch? https://t.co/NCres6uYOt",-7.77942313,110.34265637
nyonyahjerman,Suwiiiiiii ??? (with Sigit Kurniawan at Klick Document Solution) ? https://t.co/LtkBxS53UN,-7.77564,110.38878
riooanthony,"With Sesilia at Sop Kaki Kambing ""Bang Gandes"" ? https://t.co/OdwSRZtrXF",-7.7394,110.36248
aderida,"GE Patch Marsoc 
visit https://t.co/hmzptBajgp

#marsoc #militarycorner #airsofter? https://t.co/X23RkiSqNi",-7.77942313,110.34265637
iamsha_fiq,sbb raya lagi 4 bulan. ? (@ Mac Mohan Textil - @gustinnanaa in Yogyakarta) https://t.co/1R1Om0sLY6 https://t.co/bDFG9vCrfC,-7.79447234,110.36600252
ollyviacna,UK ? HAH LOS ! ? (at Penyetan Mas Pete) ? https://t.co/w8Lkd4rD3x,-7.76787,110.3993
HaqueMarissa,#AllahBless #Grateful #IkangMarissaTravels #MarissaHaqueYogyakarta ?? Dinner time is coming.? https://t.co/eyVr42a46v,-7.8085208,110.3623002
WE_Dewie,"Waktu itu dalam sebuah sarasehan dan serangkaian progja, kak @ifa_arifayani mengenalkan beberapa? https://t.co/C8i85jajZI",-7.73933305,110.3771779
aderida,"GE Patch US Canada 
visit https://t.co/hmzptBajgp

#patch #gepatch #tactical #airsofter? https://t.co/11ATBMBrDB",-7.77942313,110.34265637
Ramabudihara_,"Ruang bahagia semakin sempit saja ???
.
.
.
.
.
.
.
. @ Panti pijat ?MORO NJENGAT? https://t.co/SlT6RPDrLx",-7.77749,110.32646
arsyafitria_,ngipin hayo (at SMAN 1 Depok) ? https://t.co/LnQHDU04vR,-7.77325,110.41276
Ratihsaridewi,Dinner? (with Sangaji and Marhendra at SHABU GHIN Hartono Mall Jogja) ? https://t.co/Wvhzy42TGO,-7.75932,110.39913
Ratihsaridewi,Dinner? (with Sangaji and Marhendra at SHABU GHIN Hartono Mall Jogja) ? https://t.co/Wvhzy42TGO,-7.75932,110.39913
aderida,"GE Patch Deadpool 
visit https://t.co/hmzptBajgp

#deadpool #patch #tactical #airsofter? https://t.co/3e9mxy6AyM",-7.77942313,110.34265637
tiwicpratiwic,Obrolannya main ?? (with Marselina Crescentia and Ella at Warungku Gung Aji) ? https://t.co/1z0PkpxTFy,-7.76156,110.4278
Monicakusumas,"Ulang tahunnya kak am ini tapi kak amnya kaburr ? (with Uningtya, Adnando, and 7 others at @kedaioak) ? https://t.co/H9rUpJkuSs",-7.76191,110.40397
aderida,"GE Patch Molon Labe OD 
visit https://t.co/hmzptBajgp

#militarycorner #molonlabe #patch? https://t.co/o6W5AMhIN5",-7.77942313,110.34265637
ypsetyawan,Ngancani anak e pak kuwat potong ? (with achmad at Barberking) [pic] ? https://t.co/Bn2bxsIEYS,-7.72275,110.40217
ramaxna,_touchoframadhani_ @ Mak Semarangan - Resto Gallery Coffee https://t.co/GXDFi6RBBT,-7.75918295,110.36982179
Rudy_rudystory,go hard go home ? @ D.I.Y Yogyakarta https://t.co/9cE6VlaUb5,-7.77381,110.39381
dhiraoktry,Uwuwu (at Nasi Goreng Sedap Malam) ? https://t.co/nzEBe9eWxZ,-7.75103,110.43473
aderida,"GE Patch US Punisher 
visit https://t.co/hmzptBajgp

#gepatch #punisher #tactical? https://t.co/EZ4EZmBKZU",-7.77942313,110.34265637
innocentiaaph,"Ayam lagi, ayam terus. Lama lama mukaku kek ayam? (with Gendut at Warung Makan Mas Pri) ? https://t.co/leg6tdHSvz",-7.76153,110.37289
ifhannoNew,"Try to smile. 
??? @ Maraville Coffee https://t.co/wWB6nwRmFM",-7.7621184,110.3793953
AmanahRa,"Nyaaaamm? (with Ratna, Rezka, and 2 others at @kfcindonesia) ? https://t.co/HZoyaWGuJR",-7.78203,110.37368
NeryUtami,?? (at RM Mataram Indah) ? https://t.co/wrZveXubWX,-7.80379,110.41373
Daufinariela,Gak ada yg lebih jauh lagi kah cari makan mu cil? (with Dazzle at Nasi Goreng Sapi Padmanaba) ? https://t.co/Zlbnn3pXi4,-7.7867,110.37326
nurgswt,"With Nurmala Cahya and Lisa at PAWOON KERANG KILOAN ""Spesial Kerang Goreng &amp; Seafood"" ? https://t.co/kgCXok3HxE",-7.76094,110.39438
Mario_MFP,Same but different ?? @ Wisata Alam Kali Biru https://t.co/SlvNCnFYrz,-7.78287169,110.35811922
aderida,"GE Patch Breach Bang Clear 
visit https://t.co/hmzptBajgp

#patch #tactical #gepatch? https://t.co/I5Vpj7eF72",-7.77942313,110.34265637
veveina,?? (at Masjid Keraton Yogyakarta) ? https://t.co/fYAMcWRaMO,-7.80284,110.36198
AruniEza,At @cuppajo_yk ? https://t.co/fZ1ctZ6NMU,-7.76092,110.40351
daisnurema,"Dengerin Bayu curhat panjang kali lebar kali? (w/ Novenda, Agus, &amp; 3 others at Wok &amp; Pan (Resto &amp; chill)) ? https://t.co/9FsKTdrn0a",-7.77691,110.37077
ArifMzanii,Seperti apa Indonesia ditahun generasi emas mendatang. ?? ?? ?? #wonderfulindonesia #jogjakarta? https://t.co/ZTlMW1m2aN,-7.74068,110.37319514
aderida,"Infrared nordic flag series 
visit https://t.co/hmzptBajgp

#nordic #norway #sweden #swedia? https://t.co/gZpwmJk3zK",-7.77942313,110.34265637
EIndry,"Nonton mamase konser ? (with ocha, innaya, and 3 others at Taman Budaya Yogyakarta) [pic] ? https://t.co/YCy1zbwt5l",-7.79968,110.36846
doniwahyu11,?? (with Iin Rinawati at Kayu Manis Coffe Shop) ? https://t.co/Gtp1EcnQ6o,-7.77811,110.36098
sherinwandani_,At Mal Malioboro ? https://t.co/US2UOA0YQi,-7.79291,110.36696
runiataraa,??? (with Alvitawulansariputri ? at Angkringan mbah Pon) ? https://t.co/VP2yqa9U1G,-7.766,110.41196
DianOAnggraeni,ADNOZ ?? (with Aden_anzu at Medem Duren Laksda Adisucipto) ? https://t.co/Hne0RbeM1H,-7.78302,110.40672
Pepex_99,Mas kalo nunggu calon istri jangan di pinggir jalan please bikin malu aja ??? @ Jalan Malioboro? https://t.co/nciRtcj6CI,-7.79905221,110.36517004
Arumalute,Yei ~ ? Logan (with Rocky at Sphere-X CGV Blitz) ? https://t.co/u5AOOsOlhM,-7.75783,110.39712
TataaArdian,"Fokus dong OM! (with Jessy, Fendy, and 5 others at @gastia) [pic] ? https://t.co/uTqgg1mgG3",-7.75317,110.38443
nosawaiteska,"????
????
????
????
????

*duite soyo mabur uakehhh ? (at RSKB Klinik Sinduadi) ? https://t.co/kO8lE3tCGW",-7.75737,110.3632
achaMazaya,lembuuuuuuurr ??? (at YouCan-Indonesia Office) ? https://t.co/AeTXYmpsFV,-7.7955,110.36086
S_Purwadi,Banyak yang dikangenin #KangenTwitterDulu,-7.76,110.39
Roykheane,"ada yang ke BANSER NU
""gereja dijaga, kenapa pengajian dibubarkan ?""

Tidak ada sejarahnya? https://t.co/kQYiIAr1WX",-7.73933305,110.3771779
sepptiyaa,Kentjan sebelum Ldr-an ? (at @marko_milk) ? https://t.co/Reh631zW6c,-7.80168,110.34405
yandabattista,"Terbaek! (with Niki at Mie Ayam Bakso &amp; Es Tape ""Sompel"") [pic] ? https://t.co/NCAnf44ijH",-7.79964,110.41048
AHSantoso,Nganterin enjus enjus dedek dulu (with Fika at Klinik Sinduadi) ? https://t.co/jFprgKBz2K,-7.75736,110.36283
ClaraSoca,Kencan sama SoMi... (at @excelsocoffe) [pic] ? https://t.co/C0J26QE2Wd,-7.75317,110.36144
ady_wibowo02,Silly friends can make us happy at the time of loneliness ?? #latepost #exploler #trip? https://t.co/NLDTycE4t0,-7.76500348,110.45749616
adeputra1886,Teater anak? ISI bos ?? (at Beringin Soekarno Univ. Sanata Dharma) ? https://t.co/TBnQUuLeNn,-7.77468,110.39139
OppieTupi,?? (at Taman Pelangi Jogja (Taman Lampion)) ? https://t.co/rnzBdZzaWK,-7.75019,110.36711
VeryWibawa,Gak tau kenapa pengen dengerin lagi ini karo ndepis neng? ? Cinta Terbaik by Cassandra (at Kediaman Dedek Emesh) ? https://t.co/CG6vYVbLFX,-7.79484,110.37574
HdGie,Potong rambut juga ?? (at CANTIQ SALON &amp; SPA) ? https://t.co/faEokgr2rd,-7.74837,110.41198
putrinovianti30,Semangat... Senyumnya gaboleh absen ya pud... Hihi?? @ Gg.widoro Jl.Wachid Hasyim Condongcatur https://t.co/hI7ZyDWcjW,-7.7664767,110.4015822
walidayn,Dinner ~ (with Fadila at Lesehan Mbok Murah Terminal Condongcatur) ? https://t.co/1BDUkHlvde,-7.75193,110.42178
jogjaenglish,"Yuk belajar #idiom dlm bhs Inggris... ?
Hopefully you don't have this kind of friend.... ??? https://t.co/Lw4YZDOvt9",-7.7761445,110.40733337
MelatiFarissaA,?? (at Flaurent Salon Maguwoharjo) ? https://t.co/j5nY3grJVa,-7.7656,110.42528
ilmiasafitri,"Pizzas speak louder than words (with Frisca, Dita, and 4 others at Pizzalicious) [pic] ? https://t.co/9IaIIVMI3V",-7.77868,110.37962
LippoPlazaJogja,"Whats up Employee! 

Bulan Maret ini Lippo Plaza Jogja mempunyai program khusus buat kalian para? https://t.co/xgNWx4hHXq",-7.78339142,110.39069608
LippoPlazaJogja,"Whats up Employee! 

Bulan Maret ini Lippo Plaza Jogja mempunyai program khusus buat kalian para? https://t.co/YyhWQDxsyO",-7.78339142,110.39069608
uzyirfan,Halaa (at Grosir Digital) ? https://t.co/XK0Q0NQQiq,-7.80136,110.37309
gabriellayovita,Anjr malah ketemu-_- (at @hanikifood) ? https://t.co/HYc4Q1rURc,-7.76002,110.35765
SherlyyHutriP,Kamu adalah sepenggal kisah yang menghantuiku ~ quote LLS2 (with Amelia and Putu at @cinemaxxtheater) ? https://t.co/Ws0bfA4qCx,-7.78415,110.39088
bukansupermen,"Meet(nj)ing ? (at Black Circus - Cafe, Bar And Kitchen) ? https://t.co/dTUBxou0rg",-7.77628,110.39078
ennyypinkers,"Golek sek anget anget (at Bakmi Jowo Khas Semarangan ""Mas Bayu"") ? https://t.co/uy0W5FId6i",-7.75338,110.38427
Alviikaprasetya,Kalikali belanjain bagong?? (with Gilang at @plazaambarrukmo) ? https://t.co/TINsukyxbk,-7.78316,110.40299
SFqisthi,??? (at R+ Klinik Gigi) ? https://t.co/rln9y3iocf,-7.80155,110.39218
Septianpngrh,"With Jihan at The Embassy of ""DIRTY CHICKS"" ? https://t.co/vvcyNOI4md",-7.77096,110.4096
RiskaUsna,"The best women in the world, Victoria lewat! @ Jalan Seturan Yogyakarta https://t.co/WOL2GbJIfn",-7.76693992,110.4107301
justechoalvaro,"dapet free lagi gegara beli hedset :) 

buat lo ya tuh till ;) (with Daniel at S - ceLL) ? https://t.co/tFcQZfM4m0",-7.78211,110.36495
himawan_adhi,"Berhubung gak ada jengkol, maka ekor patin pun lezattt @ Pondok? https://t.co/ViSZfZMi3h",-7.79837841,110.38852295
banurukmi,? (with Ayu at GOR Klebengan) ? https://t.co/jQTMbfRZX8,-7.76719,110.38635
EgiPrasetyo6,Muka kenyaang.. (with Diyah Dikem and Milla at @mr_huuhhaah) ? https://t.co/TX9BYnGJiC,-7.77444,110.41322
WahyudiTamam,G.A.N.G.S.T.E.R @ Ballroom Grand Aston Yogyakarta https://t.co/6btrWFEOnY,-7.78672165,110.38277843
Nrmsf,Rapat besar sekali? (at Student Center Universitas Negeri Yogyakarta) [pic] ? https://t.co/KBhRP03Vgg,-7.77327,110.38497
niaretnoo,Nyasar? (at Wisma PSIM Jogja) ? https://t.co/NtuRxMUlhF,-7.79449,110.38342
hyog4,"Wedang Blangkon, , ,  rasanya unik bgt karna campuran dari berbagai rempah? ada jahe merah,? https://t.co/RqzoapYlcx",-7.7563262,110.40603753
Andriyani_PN,At MAYOUTFIT STORE JOGJA ? https://t.co/0PYxSljISd,-7.76753,110.41018
Carolina8491,"@GlobalTV ? Armageddon (at samirono, yogyakarta) ? https://t.co/OniKEgCoVu",-7.77891,110.3814
Anasbecks_7,?Rimbun petang menghadap malam masih seperti hari kemarin. Dimana segelas kopi mengiringiku? https://t.co/kz2LDXbKXu,-7.77942,110.38923
LippoPlazaJogja,"Whats up Employee! 

Bulan Maret ini Lippo Plaza Jogja mempunyai program khusus buat kalian para? https://t.co/A2kEWyycgo",-7.78339142,110.39069608
NonnaMona,"Ada semua ????? (with Marlinda, Aninda, and 3 others at @hartonomall_yk) ? https://t.co/Sw9MBRLSNx",-7.76192,110.39782
Anasbecks_7,?Rimbun petang menghadap malam masih seperti hari kemarin. Dimana segelas kopi mengiringiku? https://t.co/GN7uUQwhA2,-7.77942,110.38923
shafirasd,Berasa udh lama ga kesini (at @lbppliajogja) ? https://t.co/tAfVwmNrQu,-7.80385,110.37389
Nraaaaeni,?? (with Bella Kusuma at @jcoindonesia) ? https://t.co/MwnLC0rnRS,-7.79335,110.36593
MumtazFuadi,"Saat sunset, mulai gelap, trlelap.. ? @ Yogyakarta https://t.co/KccinLTnmQ",-7.80138889,110.36444444
MumtazFuadi,"Saat sunset, mulai gelap, trlelap.. ? @ Yogyakarta https://t.co/KccinLTnmQ",-7.80138889,110.36444444
yumswit,Ada anak nyasar lagi ngerjain tugas ???? (with Agatha at Apotek Prasojo) [pic] ? https://t.co/keNFn7CTVo,-7.79683,110.37207
Onya_LD,? (at @cgvblitz) ? https://t.co/wivlSYVzs8,-7.76654,110.40894
azzahrahdzakiya,Belajar pepatah arab hehe (with Fani at @sbuxindonesia) ? https://t.co/yYIYlSoa22,-7.78315,110.3761
KansJatim,"Assalamu'alaikum!!
Haduh musim durian udah mau lewat nih, squad Surabaya bantu ngehabisin? https://t.co/DkNitgIxHf",-7.802504,110.361685
haryosetyadi,"regrann from @WildanDrmwn  -  Focus on you!
Photo by: @haryosetyadi 
#goodtype 
#typegang? https://t.co/YZkf3pWLLj",-7.7783915,110.3897695
putrastation,"Nyapi (at Huma Ribs, Steak &amp; Shake) ? https://t.co/BZ132WGTZ6",-7.81734,110.40198
NKNisa18,"Kulepaskan segalanya ?
Kumulai menyusun ulang, mengambil pelajaran dr sebuah sejarah dimasa? https://t.co/ZJh6CqBdOg",-7.78310621,110.39945684
TiyasOktyarn,With fitri at Taman Budaya ? https://t.co/zEHnxiXqd5,-7.80115,110.36704
leehyorere,Iseng ya wor ???????? @ Empire XXI The Premiere https://t.co/6sT3THI9KJ,-7.76359002,110.37947386
bank_hari,Makan malam dulu........ (at Sate Kambing Mbak Sum Dukuh Dongkelan) [pic] ? https://t.co/Y6OOetn8FO,-7.82117,110.35548
poeljempol,Jamurrrrr ? (at @mr_huuhhaah) ? https://t.co/7PfbznC26x,-7.80055,110.36894
bkdBella,???? (at @jcoindonesia) ? https://t.co/G8GnMWQql3,-7.79335,110.36593
viarieva_caesar,"Ngemil sek biar bisa ngurangi jenuh (at Chinese Food Muslim ""Pak Joko"" (Karangwuni)) ? https://t.co/aUBVbwVKFQ",-7.76233,110.37887
yukrima_,"DI STASION

pilar-pilar besi kekal menanti

di sebelahnya: kita yang? https://t.co/16lcm7mq0x",-7.7891314,110.33832722
jogjascrummy,"Siapkan tongsis, kamera, dandan cakep terus meet&amp;greet with Dude Harlino, 13 Maret 2017 jam? https://t.co/qMFlXH7apZ",-7.7949027,110.3613886
mtandanarzak,Cabutt (with Mathew at CIAO GELATO Italian Ice Cream) ? https://t.co/7XeDsTb6XD,-7.79312,110.3774
denmasarya,nasi sambel 2bks.. sayap 1..sate usus1.. gorengan 3.. teh anget1.. tetep hemat 10k? (at Angkringan Batas Kota) ? https://t.co/SDg1AUjFW5,-7.80093,110.34778
Rama_Ahenk,KakiLima? (at Nasi Goreng Sapi Kantor Notaris) ? https://t.co/CGzSsBbVCT,-7.78816,110.37736
hanung_bs,"Barbershop ?
Shoescare ?
Paddock ? (with bapak at Fays Shoes And Care &amp; Fays Barbershop) [pic] ? https://t.co/7oKknVjawm",-7.77272,110.38967
nindiahs,Smt 2?? @ Laboratorium Parasitologi https://t.co/hm0rt6XYYl,-7.8159671,110.36403996
geniapriliaa,"Paling ganteng sendiri, yakan?? [07/03] @ Malioboro https://t.co/t9eSBqifUN",-7.80157,110.3723
Nurulrmdhani_,Ngapain nih?? (at @gramediabooks) ? https://t.co/H8Wkej5eC7,-7.78277,110.37426
Paska_Aprilia,Telur bakar...Tempe Goreng...Terong Goreng...Nasi uduk sepuasnya..Sambel? (at Pecel lele mas noor) ? https://t.co/9s8ld1U3rB,-7.77725,110.4148
jogjascrummy,"Scrummia, ayo mampir Jogja Scrummy. Outlet kami ada 4 ya! Kaliurang, Malioboro, Katamso dan Adi? https://t.co/rNnrlnoVQd",-7.7949027,110.3613886
dioxoid,jalan2 sama orang tiongkok (with Naufal at https://t.co/0OOtrc7kyR Donuts &amp; Coffee) ? https://t.co/1XreF9c6n5,-7.76005,110.39873
