user,text,sentiment,latitude,longitude
HMISUNY,"[12.04.2017] Sedang berlangsung Diskusi Umum bertemakan ""LEKRA: Seni Kerakyatan dan Prahara? https://t.co/JXF9JC8vJd",positive,-7.773498,110.388018
kelvinjovinous,"My kind of biobooster? (with Samuel, Astrid, and Onesiforus at @mcdonalds_id) ? https://t.co/hzcGF6Bdh7",positive,-7.79302,110.36612
kelvinjovinous,"My kind of biobooster? (with Samuel, Astrid, and Narwastu at @mcdonalds_id) ? https://t.co/28TdfN5qhh",positive,-7.79302,110.36612
juno_tama,Senja makin merah di langit Fakultas Adab UIN Suka https://t.co/8QDkd46Wwy,neutral,-7.7846168,110.3944163
tita_03August,"Maap dipiin aku tinggalin pulang..maap mba meg ga nunggu mba meg dteng, ? (w/ Amalana &amp; mega at @gramediabooks) ? https://t.co/r2D9uIKmUn",negative,-7.76393,110.42717
arl_aditya,Last day ? (at @kai121) ? https://t.co/6LusqvvUHL,neutral,-7.79034,110.37614
Arnando_Firhan,Mayan (at @mcdonalds_id) ? https://t.co/wDMUs40jdf,neutral,-7.78317,110.37171
kartikatrekking,Borobudur Sunrise Exotic Tour #borobudutour #prambanantemple #placetovisit #placetogo #paradise? https://t.co/rJWg5ZliHl,positive,-7.79161881,110.36298031
Rrizqilmihaq,ok maag kambuh disaat yg tdk tepat? (with Riicha at Transmart Carrefour Maguwo) ? https://t.co/AKzs1Q5YG8,negative,-7.78229,110.42021
indraw89,"Nglayar tancep sit lah ??? @ CGV Blitz, J-Walk Mall, Babarsari https://t.co/RH60OFLdU5",neutral,-7.77933542,110.41431426
poetrafoto,? Indonesian Muslim+Muslimah wedding photo for galuhperwita &amp; bayuaswand at Godean Sleman? https://t.co/pQWLPgnMcD,neutral,-7.7828779,110.36710739
rudyyanto101010,"Orang yang membenci mu adalah orang yang paling memperhatikanmu,? https://t.co/0YSGjT44xa",negative,-7.836535,110.391745
krizzt7,"Gunung Telomoyo, yang terletak antara Kab. Semarang dan Kab. Magelang merupakan salah satu? https://t.co/f4fbFJYijb",neutral,-7.78470208,110.38564777
Kpraditaa,Kolo-kolo nunggu adzan magrib (at Waroeng SS) ? https://t.co/ScrqIwi83N,neutral,-7.78215,110.35535
tikaaafs,"Habis Ipit, terus Tika, baru Hanna ??????

Hehe ngarep abis...
#MenujuHalal @ Roaster And Bear https://t.co/9PZMTXtEqO",neutral,-7.78453911,110.36708011
UGMYogyakarta,"#beritaUGM Indonesia Darurat Hutan, UGM Desak Pemerintah Ganti UU Kehutanan https://t.co/njpX174dzO",neutral,-7.76823618,110.37816138
ettyarni,With arummustika at @galeriamall ? https://t.co/l5IN2OfV4m,neutral,-7.78233,110.37896
adeputra1886,Ning ngarepan bosque. (at @jogjastudent) ? https://t.co/4CpZ5yy35c,neutral,-7.76067,110.40904
nindiakarismaa,"Nemu orang ini di pinggir jalan, trus gw pungut dia
Kasian belum makan dari kemarin:( (with Yunita at @kalimilk) ? https://t.co/t2QxjsvonO",neutral,-7.763,110.37989
surlie_good,Sore2 gini enaknya nikmatin roti sama segelas kopi... mantaappp... #bread #coffee #roti #sore? https://t.co/c15pDOY7ie,negative,-7.77411732,110.41171704
sofibrado_,With R at @waroengsteak ? https://t.co/NgY0CVL9xv,neutral,-7.77964,110.38965
monica_refina,Alhamdulillah (at @jog_ap1) ? https://t.co/ja0OaSPR9R,neutral,-7.78614,110.43646
Novita_upay,@debbybiolla tidur kaya orang mati ??,neutral,-7.8082887,110.3880393
rifkildd,"big hug jogjakardah
Farewell (with Dimas, muhammad natsir, and Nashrudin at @kai121) ? https://t.co/l9rPz1n0VL",positive,-7.79023,110.3771
qonita_mardhiya,".
.
.
.
.
.
.
Alhamdulillah.
Indeed, I know that the real old are? https://t.co/7xRgtTu8Fj",positive,-7.71222,110.603
AL_alfiyaa,Renang gak tenang ??? (at DSC Swimming Pool) ? https://t.co/fwud60yVUV,negative,-7.77286,110.40837
AbankInu,Otw Makassar (at @jog_ap1) ? https://t.co/jrT5WGKjkM,positive,-7.78539,110.43687
Dongkrakk,Makan bang!! (at Kopi Klotok Pakem) [pic] ? https://t.co/0dzsahs5FZ,neutral,-7.67033,110.42145
JalalRafsanjani,"Katanya..
Semakin panjang rambut, semaikin panjang pengetahuannya..
Katanya.. ? (w/ katanya at @uinsk) [pic] ? https://t.co/p8uk0HgsB5",neutral,-7.78551,110.39242
Daniawahyu_23,Pindah sore ya ? (at Neutron Yogyakarta 10) ? https://t.co/nDq2KdpSTS,negative,-7.69758,110.41694
4galevien,"Ada pelanginya ? ? The Fate of the Furious (with Salma Mutiara, Ridwan, and Akbar Kurniawan at @cgvblitz) ? https://t.co/ALrI7AFuhN",negative,-7.76828,110.39554
tantiashsty,Lafarrrrr~ (with Retno and ayudya at Ayam Rempah &amp; Bebek Goreng Pak Roso) ? https://t.co/LWhsehrN3R,negative,-7.77536,110.41564
DyahMaulidaa,"Kuliah bukan hanya soal hadir belajar dan ngerjain tugas, tapi juga soal ""kemana kita saat? https://t.co/A2okn8nbEs",negative,-7.7,110.583
saifulhidayah_,At Olive Fried Chicken ? https://t.co/d38BOZYnC1,neutral,-7.77835,110.39274
reno08891,"?? (with BELLA, Guna, and 4 others at @gudegceker_sr) ? https://t.co/rO4hljCoD1",neutral,-7.76181,110.39404
nurulauliadewi_,Ulalaa~~~ ??? (with Yunita at Salsabila Swimming Pool) ? https://t.co/nALXangwaJ,neutral,-7.76722,110.41112
srtkanggra,Om toretto ganteng sekalee? (at @cgvblitz) ? https://t.co/Zke8LGKg7s,neutral,-7.75894,110.39909
dedeandro,Tawur Kesanga - #Dinda @ Candi Prambanan https://t.co/VdpsK4kqLe,neutral,-7.75,110.49417
LantikaP,"akhirnya Franda steril juga, sudahi ya nak melahirkan kitten? (w/ @Batnight at Sterilisasi Animal Friends Jogja) ? https://t.co/zK4JfljmGq",positive,-7.73943,110.39832
danisarin,"12 April 1996 - 12 April 2017
Terimakasi tuhan, kau ijinkan aku merasakan 21th.. @ Panjen? https://t.co/N2zGI2yTL0",neutral,-7.74287238,110.43431368
devieranilandak,touchdown ? (at Hotel Amazon Green) ? https://t.co/GfmEsVk5FD,neutral,-7.74836,110.40221
AbiVilla,"Saat mata senja berlinang jingga, engkau hanya terlalu bahagia mengenang luka, seperti pergi? https://t.co/SiLrcUBrgV",negative,-7.75183,110.40812
ramandika_hanif,I just finished running 6.50 km in 49m:52s with #Endomondo #endorphins https://t.co/JhVa8Rjzz9,positive,-7.774584,110.436716
florenfernandes,"Akhirnya ? (with Anastasia Karisa, Nova , and Drajad at @cgvblitz) ? https://t.co/i3ByCRr9xd",neutral,-7.75835,110.39893
devieranilandak,touchdown ? (at Hotel Amazon Green) ? https://t.co/jNwpHUkSuh,neutral,-7.7484,110.40196
rickycwijaya,"?
When I out of my juice
It's only a tube
?

#handcheck #vape #vapenation #vaper  #vapes #vapor? https://t.co/OD7EcAWcAD",neutral,-7.762151,110.447615
mariaroulina,Siblings day?? ? The Fate of the Furious (with Anggi at @cgvblitz) ? https://t.co/ajyqSbyUtE,negative,-7.7586,110.39809
Deafirdatya,Gatheriiiing? (at House of Balcony) ? https://t.co/i0TwA1zgr4,neutral,-7.78265,110.40157
Karinaendriana,"Watching The Fate of the Furious (with Amel, salma, and 5 others at @cgvblitz) ? https://t.co/It9ViI4sAw",negative,-7.75884,110.39898
AndhitaRizkya,"Siang tadi , menjadi moderator utk acara Seminar Strategi? (w/ ulfa &amp; rahmat at Museum Benteng Vredeburg) [pic] ? https://t.co/DckC4ZqkrI",positive,-7.77979,110.3365
hudaL0L,Nikmati segala prosesnya... @ Yogyakarta https://t.co/U98TGFMrpP,neutral,-7.80138889,110.36444444
safinasalsaa,mana lagi.? (at @mcdonalds_id) ? https://t.co/QQ2Tm9OemS,neutral,-7.7476,110.36191
aprilianarh,"Rokeerokeeee. Akhire kumpul juga. Do rebutan kui lho wkwk (with Fiqhi, Ferry, and 7 others at @top40karaoke) ? https://t.co/Q41dkMa7Oj",negative,-7.7493,110.39851
oktavia_julia,?????? (at @lippoplazajogja) ? https://t.co/lbVZQbfTkW,neutral,-7.78374,110.39091
Bedjokk,"Aku tak mangan pancake sik.
Koe bahagia karo kae ya...deal... (at Hayati Specialty Coffee) [pic] ? https://t.co/ZRxUjF4kqC",positive,-7.78132,110.39219
BungaDilaaa,?? (with Aufarulazizy at Rubylicious) ? https://t.co/e6eYhYEvA8,neutral,-7.78784,110.37328
Travel_jokam,"Liburan panjang dibulan ini membuat semua agen bus pariwisata kehabisan armada, ?? ? ?? https://t.co/czmpiJ9ywm",negative,-7.80484543,110.44397233
gandikcf,With Bima at Trans Studio Mini [pic] ? https://t.co/4iHS0e5EWm,neutral,-7.80522,110.44366
viviepudyana,yomaaa ??? ? The Fate of the Furious (with riza at @cgvblitz) ? https://t.co/ljxSjx82dF,negative,-7.77721,110.4148
salmashalihah_,?? (with Wiratama54 at Museum Diponegoro Sasana Wiratama) ? https://t.co/fWuF7P049N,neutral,-7.79126,110.35129
Allusius_P,"""Kucel"" anggap aja tep ganteng. @ Jl Bugisan Yogyakarta https://t.co/Z3Ea5WLr0h",neutral,-7.81219981,110.34844222
humas_resklaten,"Selamat siang mitra humas polres klaten,  pemberitahuan bahwa pelayanan SIM keliling besok pada? https://t.co/shf0bgJf1l",neutral,-7.7035006,110.61402255
jogjaenglish,"#Repost @bewelopster with @repostapp
???
Promo selama April 2017. Discount 15%.
Buruan sebelum? https://t.co/TWMBbtqMhv",neutral,-7.7761445,110.40733337
oksyanasekar,? (at Tempo Gelato) ? https://t.co/pq4T3z5SVx,neutral,-7.8194,110.37254
sabilaLora,"Nyoklat dulu lahh... (with Annisa?, Netania, and 5 others at Coklat Ndalem) ? https://t.co/ML3elaytp8",neutral,-7.79947,110.36203
infosariroti,"Sandwich klasik, memang Asyik. Info order 0852-2794-3456 #yogyakarta #sandwich #sandwichklasik? https://t.co/hic6VpyxXM",positive,-7.80157,110.3723
AerinRazali,Liburan (@ Yogyakarta) https://t.co/xwPPNzpync,neutral,-7.763413,110.411127
ayudeyaaaa,kok yang depan selalu bulet y:( @ Galeria Plaza Jogjakarta https://t.co/Aur1T0Mmxe,neutral,-7.78451,110.3852
DianRisnani_,? (at Extreme Outdoor Indoor Print) ? https://t.co/LK4nWWr2eu,negative,-7.72745,110.39909
Robert_sanjayaa,"Fast8 E15,E16 (with Sherli at @cgvblitz) ? https://t.co/i5ECoBcldY",neutral,-7.77981,110.41398
kopi_gemati,"Mitra Kopi #mitrakopi #kopi #bantul #jogja
https://t.co/fhMRJvoCK0",neutral,-7.7955798,110.3694896
Paska_Aprilia,Foto ini diambil 2 menit sebelum naik Roller Coaster dan sebelum dengkul? (w/ Gia at Trans Studio Mini) [pic] ? https://t.co/33oZaCXtjS,neutral,-7.7826,110.41994
MuamarMasduki,Nongky with my kesayangan in menikmati sore hari #insta #instapic #instagram #instagood #instago? https://t.co/IUo8k5Vbfq,positive,-7.7835106,110.37513776
bre_ebre,"FREE FREE and FREE hair spa Flaurent Salon emng gak pake syarat, gak pake embel-embel, gak pake? https://t.co/1zVTKG7KYW",positive,-7.78070158,110.39755632
cenutafriani,At @mcdonalds_id ? https://t.co/HXpaToMQmO,neutral,-7.76269,110.37987
Mellyandariskaa,Dear nathan nya telat bgt ? (with Khalesa at @cinemaxxtheater) ? https://t.co/7LstuIezb4,positive,-7.78393,110.39041
ichaitemmselalu,thankyou JCM ?? (at @jogjacitymall) ? https://t.co/AIcT9Sv1JP,neutral,-7.75336,110.3611
keziakartika_,"Waktu itu, gw buleeet banget yak ternyata !?! ??

Waktu itu, lo habis mabok gegara stress gabisa? https://t.co/vLoDVoRJok",negative,-7.77560278,110.38941944
kedaiOAK,"Chocolate is health food for the soul-miranda gray-
.
.
.

? : @
.
.
.
. @ Kedai Oak https://t.co/LDWG4K7hfJ",neutral,-7.762222,110.4036909
Sigit_FollowMe,bukan habitat ny @ Yamie Panda https://t.co/D3qcfREwai,neutral,-7.794984,110.3530282
rifanmuh1,"#Jogjaistimewa - 3
Meluaskan hati, menyelaraskan tindakan -

#jalanjalan #imogiribantul? https://t.co/ZdfKmgEu5R",neutral,-7.79259386,110.36542905
Wilken28,At @jogjacitymall ? https://t.co/J9ikf9OQCd,neutral,-7.75337,110.3607
kxnnx,"@katkitcath wkwkwk stalking yaa, tweet ku udah 2 hari lalu juga. Tenang bukan kamu orangnya",positive,-7.7657237,110.3776128
silviadinalrst,"kalo orang cemberut itu tandanya lagi ga senyum, @ Wirosaban Jogjakarta https://t.co/jEFdxUt1UU",negative,-7.82962978,110.3775214
Nnovian_,Dolan sek.. (at @galeriamall) ? https://t.co/ack7iTfOqk,neutral,-7.77045,110.38328
AnnaNovitta,akhirnya kesampean juga.. piipoyy the besstttlaaahhh?????? (w/ piipoyyy? at @cinemaxxtheater) [pic] ? https://t.co/7ttY1bM20E,neutral,-7.73052,110.37168
Brogalihh,Mana paul walker ini ?! Wkwk (at @cgvblitz) ? https://t.co/3ubJBQS0xG,negative,-7.75613,110.40299
nikylrasty,https://t.co/1uOjBGXRLv,neutral,-7.7335293,110.3917631
AnnaNovitta,#telatupdate #pakebanget #sudah2harilalu #ydahsihgpp? ? Danur (w/ piipoyyy? at @cinemaxxtheater) ? https://t.co/sR2W2r03Fv,neutral,-7.72983,110.36558
angga_resmana,byeeeee (with Devi Safitri at @jog_ap1) ? https://t.co/Adf9yNeQZ8,neutral,-7.78609,110.43377
spd_speedometer,"Terpasang Suzuki Address
???
Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: ?BBM 5B904B96
? WA? https://t.co/gB9eoC1QIQ",positive,-7.80157,110.3723
amrisistian,Istirahat makan siang di ruang khusus dosen beserta pejabat2 AMA Yogyakarta @ XT Square https://t.co/CDMFsuqn9x,positive,-7.81653697,110.38666268
spd_speedometer,"Suzuki Address
???

Kami Usahakan Pelayanan Cepat &amp; Maksimal
?Order: ?BBM 5B904B96
? WA? https://t.co/LCN03pMpEK",positive,-7.80157,110.3723
ndhwulandari_,Gws adek sayangg? (with Ayah? at Rumah Sakit Bethesda) ? https://t.co/rlEr65VGv9,positive,-7.78453,110.37508
Rindy_Sulistyaa,Gila mondar-mandir (with Vian at @cgvblitz) ? https://t.co/FoGmCtgDO6,negative,-7.77923,110.41387
Deny_Septian2,Perdana. (with Fitran and Shafa Mega at @cinemaxxtheater) ? https://t.co/Xzy1WdZrc7,neutral,-7.78429,110.39056
rumahejogja,"AMAZING PROPERTY EXPO

Mulai Malam ini..
12 sd 17 April 2017.

Kunjungi stand kami.
Ambarrukmo? https://t.co/AXAUqVwg2r",positive,-7.78194444,110.40111111
Dyah_Widayanti1,Madiun ? (at @kai121) ? https://t.co/xjx7C2O02s,neutral,-7.78842,110.40354
DeasyOctavia,hosip tu bisa dimana aja ? (with Eka at @mekzz) ? https://t.co/2x4HDtM9vu,neutral,-7.76093,110.39468
amrisistian,Semua bagusss @ramadhany_akbar @fifinputritmg  ayo makan2 menang @ XT Square https://t.co/m3A4KSFkRb,positive,-7.81653697,110.38666268
mokuzaisport,"Paket KIMU Black Dragon Bokken + Jo + Tanto + Tas

Harga Normal Rp 562.500

HARGA PROMO :? https://t.co/5Ej8fzW5NN",negative,-7.75624889,110.42460859
wahyu_chuckz,"Berikutnya meluncur ""KA Pasundan"" St. Lempuyangan (jogja) - St. Gubeng (sby) ??? #stasiun? https://t.co/eptBqZWIjm",neutral,-7.79005239,110.3768042
Reza_Pahlev1,"Rasah kaget, macak kalem. (at Tarudan Wetan) ? https://t.co/aJSzNdEtcy",neutral,-7.84818,110.36234
egaegun,Tutt tutt tuuttt... (with rizki at @kai121) ? https://t.co/rG7dybsveb,neutral,-7.79044,110.37598
IcqRizkyHabibie,Bismillah lewo tanah panah molo go dore... ?? (at Rumah Sakit Hidayatullah) ? https://t.co/cODnwLAgJf,neutral,-7.81443,110.39011
donidhonce,Matur Nuwuk Mbah Darmo Kirimannya..... mbuh jenenge opo? (w/ ????????Darmo at Olive fried chicken) [pic] ? https://t.co/rYcE6f3MYl,neutral,-7.78059,110.35117
rahmatADP,? (with Wildan and Irfan at Bakso &amp; mie ayam restu) ? https://t.co/uTD4MFMWxo,neutral,-7.74765,110.41872
NimassekarRC,Lucunaa? ? The Boss Baby (with Febri and Lily at Cinema XX1 Jogja City Mall) ? https://t.co/iUlVufKRvi,neutral,-7.75385,110.36016
LokalokaBistro,"Selamat sore!
We are opening an Easter Pre Order (PO) for these babies : Hot Cross Buns.
We have? https://t.co/gzDfcEkpAB",negative,-7.73881697,110.39917031
RJuns96,".. SOMAY KANG UJANG ..
Hummm ..
Ieu meuni enak pisan somay na teh? https://t.co/2hcFmWSQKB",negative,-7.77307588,110.40607412
annispw,Reso buat panix?? (with Merin at @hartonomall_yk) ? https://t.co/SWCcZ77Wee,neutral,-7.76281,110.39766
amrisistian,Parade Lomba Peragaan Busana Daerah Nusantara.. tahun ini lebih variatif dan lebih bagus2..? https://t.co/teq0CfbLAP,neutral,-7.81653697,110.38666268
samunav,"Bracket Samsak / Wall Mounting Sandsack / Gantungan Samsak GS1
Gantungan samsak pada tembok? https://t.co/30WnDnUvEQ",neutral,-7.83114786,110.32375502
titarlitaa,Cewek mah ngalah ya sab? (with Aulia and Bima at Penyetan Mas Kobis Jl.Teknika) ? https://t.co/sSBcXhRdYA,positive,-7.76384,110.3744
josse_2626,"Cieeee pada nungguin iklan dari @josse_2626
Yok di order yah uda buka nih dan awasss ngantri? https://t.co/qAbeNnjGAF",negative,-7.80851666,110.3892969
mokuzaisport,Jangan lupa bahagia ya teman-teman... Karena paket dengan harga yang lebih hemat itu selalu ada.? https://t.co/inoxIJzSZq,negative,-7.75624889,110.42460859
samunav,"Bracket Samsak / Wall Mounting Sandsack / Gantungan Samsak GS1
Gantungan samsak pada tembok? https://t.co/rGovN2nGRT",neutral,-7.83166678,110.37222773
Afrayasminn,?? (with Ranis and Vellina at @sbuxindonesia) ? https://t.co/W6APR3bzzt,neutral,-7.79317,110.36588
anggardh,Nyidam tongseng? (with Jihan at Sate Samirono) ? https://t.co/5Nm7LdTm4i,neutral,-7.77697,110.38318
samunav,"Bracket Samsak / Wall Mounting Sandsack / Gantungan Samsak GS1
Gantungan samsak pada tembok? https://t.co/2vPDslUcIK",neutral,-7.83114786,110.32375502
haruum_sabilla,"bay): (with yosella, salsabilathifal, and audri at @kai121) ? https://t.co/AxeS8XaTy4",neutral,-7.78969,110.3636
LikeAdelia,Rambut hitam dan panjang itu elegan ? nyesel juga potong rambut dan warnai rambut ? @ Jogja City? https://t.co/T8UyGS4yEZ,negative,-7.75605453,110.36150665
dilanuril_ms,Check in (at @gastia) ? https://t.co/ZD5qNrjzQk,neutral,-7.7907,110.36681
andretta_1302,"MNC LIFE Team Jogja ???

#MNClifebusiness
#mncfinancialservice? https://t.co/601Ze13mG5",neutral,-7.78288269,110.39316771
amrisistian,Bersama tim Hokya AMA Yogya @ XT Square https://t.co/Fk2jth3kGx,neutral,-7.81653697,110.38666268
adeputra1886,Wifi ngebut ??? (at Gedung Pusat Universitas Sanata Dharma DIY) ? https://t.co/Asegxf4ygI,neutral,-7.77557,110.39012
Sslav94,Ngakakkkk buk https://t.co/YmSvXEMyEt,negative,-7.7661209,110.3813595
tarantika,Jemput ibu negara... ?? (with Tika at Bumi Putera AJB Gondomanan) ? https://t.co/l9mOfKE9rW,neutral,-7.80166,110.3697
sarassayasss,Watching The Fate of the Furious (at
